,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
CCI,0.1506802886724472,-0.7932525277137756,0.6963621973991394,-0.6329407691955566,-0.41607731580734253,1.2058565616607666,-0.5951962471008301,-0.187758207321167,-0.12428797036409378,0.0018526420462876558,-0.45888185501098633,0.2271738052368164,0.08836223185062408,-0.07746034860610962,1.117213487625122,-0.33246517181396484,-0.375405490398407,0.04732760414481163
CDNS,0.7739851474761963,-0.9330731630325317,0.679939866065979,-0.10486575961112976,0.48778510093688965,0.7359368205070496,-1.4488414525985718,1.3853163719177246,-0.930526077747345,0.29668089747428894,0.20257560908794403,0.22069716453552246,0.15222479403018951,-0.19710128009319305,0.7972267270088196,-0.2531432509422302,-0.28409701585769653,0.5743905901908875
CDW,0.6907995939254761,-0.7854995131492615,0.7579110264778137,0.5576925873756409,-0.17648528516292572,1.2206556797027588,-1.1293681859970093,0.38563019037246704,-0.23385107517242432,0.943679928779602,-0.6099246740341187,0.8398677706718445,-0.11746726930141449,0.09243205189704895,0.4329898953437805,-0.29247409105300903,0.022902516648173332,-0.4794783890247345
CE,0.6577103137969971,-0.8604754209518433,1.0679117441177368,-0.10812553763389587,0.19342276453971863,0.21498972177505493,-0.8338354825973511,0.05571926012635231,-0.12028858065605164,0.782616913318634,-0.17314782738685608,0.20997431874275208,-0.1105273887515068,-0.1488856077194214,0.45696207880973816,-0.5177039504051208,-1.125058650970459,0.15238502621650696
CERN,0.6925110816955566,0.007582159712910652,0.40063172578811646,-0.5147767066955566,-0.20739780366420746,0.4584283232688904,-0.29746299982070923,-0.03348270431160927,-0.8106170892715454,0.5255596041679382,0.09932210296392441,0.09347786009311676,0.43188995122909546,-0.15270595252513885,-0.2698707580566406,-0.15412376821041107,-0.6672240495681763,-0.19259347021579742
CF,0.9792105555534363,-0.5528984665870667,0.8095482587814331,-0.019814491271972656,-0.3530209958553314,1.0330406427383423,-0.7724952697753906,0.01564376801252365,-1.0146478414535522,0.9569072723388672,0.08031398057937622,0.12621791660785675,0.20792503654956818,-0.5437583327293396,-0.059914883226156235,-0.16087031364440918,-0.8048103451728821,-0.5361274480819702
CFG,0.7234238982200623,-0.8641008734703064,1.401200771331787,-0.22945892810821533,-0.250116765499115,0.8203773498535156,-1.0737543106079102,0.8227248191833496,-0.9090189933776855,1.3927584886550903,-0.5904488563537598,-0.029120739549398422,0.17142505943775177,-0.8406367897987366,0.8154469132423401,-0.2037719488143921,-0.9580712914466858,-0.31193864345550537
CHD,0.5720434784889221,-0.6287021636962891,0.13575959205627441,-0.0844312533736229,-0.13827753067016602,0.22246715426445007,-0.4763709306716919,0.34980377554893494,-0.32718297839164734,0.18165487051010132,0.02182045392692089,0.3996296525001526,0.7473838925361633,-0.017529642209410667,0.248097762465477,-0.19316448271274567,0.08727826178073883,-0.12936995923519135
CHRW,0.4492276608943939,-0.24454635381698608,0.21799729764461517,-0.6765580773353577,-0.33283495903015137,0.2519511580467224,-0.1477602869272232,-0.11566537618637085,0.26988768577575684,0.2160995751619339,0.29122766852378845,0.41681987047195435,-0.4770781695842743,0.10556518286466599,0.012738876044750214,-0.2834193706512451,-0.5881949067115784,-0.2671894133090973
CHTR,0.7786277532577515,-1.1036299467086792,0.5159818530082703,-0.39855045080184937,0.11433233320713043,0.089619942009449,0.07539460808038712,-0.2606734335422516,-0.06811415404081345,0.35992366075515747,-0.21138764917850494,0.5689629316329956,-0.17156527936458588,-0.2855592370033264,0.8286159634590149,-0.46699121594429016,0.603513240814209,-0.9211627244949341
CI,0.46244120597839355,-1.1913557052612305,1.2918039560317993,0.01665692776441574,-0.29404568672180176,0.5449868440628052,-1.1487349271774292,-0.04171467572450638,-0.825873851776123,1.0362905263900757,0.5959435105323792,-0.21847759187221527,-0.5476927757263184,-0.017424797639250755,0.02205934189260006,-0.20589610934257507,-0.44782471656799316,0.3944494128227234
CINF,0.3191930651664734,-0.42357197403907776,0.9346318244934082,-0.20035676658153534,-0.24535760283470154,1.0337390899658203,-1.2291603088378906,0.3862486779689789,-0.460600346326828,0.7886304259300232,-1.101155400276184,-0.4985819458961487,0.46907180547714233,0.2386348992586136,-0.1548774242401123,-0.1416616439819336,-0.4192922115325928,-0.2417374849319458
CL,0.9084382057189941,-1.040471076965332,0.42770934104919434,-0.15867184102535248,0.13614676892757416,0.3741458058357239,-0.4460250437259674,0.3285987973213196,-0.45716843008995056,0.06003960967063904,-0.42971140146255493,0.18959496915340424,-0.07202476263046265,-0.043664317578077316,-0.07316926121711731,0.1776059865951538,-0.4066806137561798,-0.08447390794754028
CLX,0.2848615050315857,-0.3634048402309418,0.07951673865318298,-0.13859450817108154,-0.43728873133659363,0.3908173739910126,-0.07334154844284058,-0.15371191501617432,-0.15526790916919708,0.373333215713501,-0.20031845569610596,0.482625275850296,0.419103741645813,0.006922497414052486,0.06611914187669754,-0.11093436181545258,-0.32546621561050415,0.3648056089878082
CMA,0.7039313912391663,-0.7096604108810425,1.1911953687667847,0.07782995700836182,-0.15327739715576172,0.5801162123680115,-1.1930805444717407,1.313511610031128,-1.179405689239502,0.6650010943412781,-0.10854652523994446,0.007214623503386974,0.3321610689163208,-0.359398752450943,0.5490537881851196,-0.30576786398887634,-1.445949673652649,-0.10742221027612686
CMCSA,0.9064094424247742,-1.7390371561050415,0.7503339648246765,0.02807759866118431,0.1633073091506958,0.4173831641674042,-0.5270518064498901,0.23072871565818787,-0.004288739059120417,0.22174642980098724,-0.20618301630020142,0.694314181804657,-0.8998481035232544,-0.27192360162734985,0.6096155047416687,-0.2980354428291321,0.06874098628759384,-0.36859023571014404
CME,0.4890058636665344,-0.13968108594417572,1.021134376525879,-0.34538713097572327,0.08972306549549103,0.49751198291778564,-1.1517342329025269,0.5670772194862366,-0.8489313721656799,0.8201424479484558,-0.2044995129108429,-0.3144036829471588,0.04685373604297638,0.030719486996531487,0.832396924495697,-0.3170880079269409,-0.5150846838951111,0.4490377902984619
CMG,0.08541786670684814,-0.1287565380334854,0.9393998980522156,-0.30305391550064087,0.9266981482505798,0.15609122812747955,-0.7432457804679871,-0.15697859227657318,-0.5326603055000305,1.4011344909667969,-0.22807414829730988,0.5838950276374817,0.39193758368492126,-0.22848188877105713,0.4725554287433624,-0.896203875541687,1.0128506422042847,0.1987575888633728
CMI,0.6102360486984253,-0.15027058124542236,0.4843940734863281,-0.25130534172058105,-0.2506366968154907,0.7308412194252014,-0.2456619292497635,0.2625962197780609,-0.9446415901184082,0.7230202555656433,-0.257666677236557,-0.15544378757476807,0.38982677459716797,0.2824329137802124,0.011736039072275162,-0.33892181515693665,-0.5477858185768127,-0.673551082611084
CMS,-0.14237761497497559,-0.39958006143569946,0.332987517118454,-0.2031111717224121,-0.009615032002329826,0.6190763711929321,-0.4054297208786011,0.27995648980140686,-0.3674478530883789,-0.029815474525094032,-0.5074997544288635,0.20620355010032654,0.496297150850296,0.3675025701522827,0.2603781521320343,-0.1790657937526703,-0.27353256940841675,-0.15090593695640564
CNC,0.35820281505584717,-0.7171432375907898,0.7658843994140625,0.09419400990009308,0.30067092180252075,0.6928949356079102,-1.809411644935608,0.4449523687362671,-0.6959481239318848,1.0362770557403564,-0.2553098201751709,0.21891391277313232,-0.3903420865535736,-0.25509530305862427,0.25581127405166626,-0.614387035369873,0.10169199854135513,-0.21615110337734222
CNP,-0.0025577228516340256,-0.9193524718284607,0.47143369913101196,-0.9340262413024902,0.33469846844673157,0.29802536964416504,-1.1842155456542969,0.6868008375167847,-0.5336673855781555,-0.03665514290332794,0.07774065434932709,-0.009634340181946754,0.08001708984375,0.9069325923919678,0.3153722286224365,-0.6752685904502869,-0.1734601855278015,-0.21855831146240234
COF,0.9255669116973877,-0.4242193102836609,1.0634963512420654,-0.29817885160446167,-0.18350040912628174,0.9173020124435425,-0.8865010738372803,0.8485431671142578,-1.0237879753112793,0.37472665309906006,-0.1754409223794937,0.005579177290201187,0.4263114631175995,-0.45403653383255005,0.5339705348014832,-0.5776360630989075,-0.7907523512840271,-0.9001920223236084
COO,0.7372094392776489,-0.6342340111732483,1.0370862483978271,-0.6751580834388733,0.07709534466266632,0.25518226623535156,-0.49250736832618713,0.4373409152030945,-0.49003085494041443,1.0955116748809814,-0.4356563687324524,0.05879047513008118,-0.02753131464123726,0.22999979555606842,0.5668409466743469,-0.7485133409500122,-0.6805221438407898,0.10568017512559891
COP,1.0049102306365967,-0.865507960319519,1.2018215656280518,-0.3393724262714386,0.1150306835770607,0.7249030470848083,-1.8926259279251099,0.5359657406806946,-1.5216584205627441,1.1609922647476196,0.5534001588821411,-0.4662473797798157,0.4816945493221283,-0.6059704422950745,1.1872797012329102,-0.6302842497825623,-0.5563032031059265,0.26196587085723877
COST,0.3630578815937042,-0.289889931678772,0.6132775545120239,-0.15770351886749268,-0.3270692825317383,0.15923169255256653,0.28381115198135376,-0.23549115657806396,-0.09256964921951294,0.23749104142189026,-0.20806282758712769,0.37365230917930603,0.22876809537410736,-0.31640616059303284,0.7727694511413574,-0.12421631813049316,-0.479381799697876,0.20275770127773285
CPB,0.8449545502662659,-1.046532154083252,0.31419381499290466,-0.9455661773681641,0.28457048535346985,0.01598835550248623,-0.4838414490222931,0.3551064133644104,-0.9709404110908508,0.4340111017227173,-0.626901388168335,0.6312662363052368,0.5918765068054199,-0.1681031435728073,0.22363701462745667,0.1708073914051056,-0.39552345871925354,-0.13635778427124023
CPRT,0.748498260974884,-0.5066201090812683,0.19389943778514862,0.22670182585716248,-0.006399414036422968,1.2401821613311768,-0.281619131565094,0.14116954803466797,-0.42434895038604736,1.2201160192489624,-0.6819897294044495,0.22487682104110718,0.5208268165588379,-0.09560885280370712,0.5639186501502991,-0.41558170318603516,0.24427153170108795,-0.1273423433303833
CRL,0.02351519651710987,-0.6849068403244019,0.3913467228412628,-0.2620837390422821,0.2436673790216446,0.40076547861099243,-0.7864498496055603,0.4196145534515381,-0.6742728352546692,0.9401561617851257,0.748130738735199,-0.3136380612850189,0.15905211865901947,0.953631579875946,0.22023141384124756,-0.06819892674684525,-0.4366008937358856,0.6935125589370728
CRM,1.9263544082641602,-1.0452899932861328,0.7378473877906799,-0.2900836765766144,0.05885550007224083,0.284487783908844,-1.134689211845398,0.8608185052871704,-1.1625757217407227,1.0645979642868042,0.26876887679100037,0.22255346179008484,0.6533585786819458,-0.21921873092651367,0.7683165073394775,-0.5323410630226135,0.05175110697746277,-0.284355103969574
CSCO,1.2057446241378784,-0.8780085444450378,0.8933516144752502,-0.6681880354881287,-0.10148097574710846,1.2119060754776,-1.0995702743530273,0.6442060470581055,0.07002434134483337,0.19948168098926544,-0.313668429851532,-0.016539573669433594,0.4363331198692322,-0.16071103513240814,0.3854760527610779,-0.33862584829330444,-0.1882838010787964,-0.02159881964325905
CSX,0.41467124223709106,-0.40288805961608887,0.919794499874115,-0.27731916308403015,0.07352714240550995,0.6544447541236877,-0.5396469831466675,0.0902213379740715,-0.5897636413574219,1.0398658514022827,-0.25137922167778015,0.02305765636265278,0.21752838790416718,-0.1839601844549179,0.22520573437213898,-0.4622679054737091,-0.315964013338089,0.4922962188720703
CTAS,0.8121120929718018,-0.5137040019035339,0.9235621690750122,-0.48256975412368774,-0.013176125474274158,0.8616701364517212,-0.5249904990196228,0.7577700614929199,-1.2487688064575195,0.5551366209983826,0.04111405089497566,-0.38227444887161255,0.4960847795009613,0.15206998586654663,-0.18430162966251373,-0.19294965267181396,-0.7946357727050781,0.047268833965063095
CTLT,0.5814658999443054,-1.2182101011276245,0.7762063145637512,-0.30485978722572327,0.5126011967658997,0.5020816922187805,-0.6078800559043884,0.64964759349823,-0.6647671461105347,1.1527166366577148,-0.6012283563613892,0.11020337790250778,0.5465757846832275,-0.18499860167503357,0.2943759262561798,0.7855486869812012,-0.3225158751010895,0.3415185809135437
CTRA,1.3363488912582397,-0.23519636690616608,0.64815753698349,-0.6624231338500977,1.0825276374816895,0.3817969262599945,-1.3320868015289307,0.6880231499671936,-0.6621623635292053,-0.6054056882858276,-0.21185776591300964,-0.17707844078540802,0.806107223033905,-0.4524993300437927,0.8995708227157593,-0.6052001118659973,-0.8125301599502563,-0.20052354037761688
CTSH,0.8123398423194885,-0.49160975217819214,0.7988976836204529,-0.4511581361293793,0.0937718078494072,0.6928219795227051,-1.0341626405715942,0.8363227844238281,-0.04598353058099747,0.1379455178976059,0.3167778551578522,0.6212542057037354,0.14590346813201904,-0.16598272323608398,0.1660010665655136,-0.6218971014022827,-0.37295424938201904,0.17445631325244904
CTXS,0.7291300296783447,-0.6278535723686218,0.7045181393623352,0.35762354731559753,-0.486073762178421,1.1997687816619873,-1.6488300561904907,0.8603553771972656,-0.20717568695545197,0.33287307620048523,-0.9149830937385559,0.07798825949430466,0.2821733057498932,0.13270632922649384,0.06613019108772278,0.5662289261817932,-0.9131013751029968,0.039552584290504456
CVS,0.6747771501541138,-0.6500744819641113,0.8081095218658447,-0.3021754026412964,-0.3684735894203186,1.138970136642456,-1.2814861536026,-0.5364958643913269,0.5541739463806152,-0.17189669609069824,0.18299846351146698,0.3131418228149414,-0.09176373481750488,-0.570381760597229,0.5664479732513428,-0.041512586176395416,-0.570672869682312,-0.3962072432041168
CVX,0.7550467848777771,-0.6379367709159851,0.7759508490562439,0.040260642766952515,-0.0006565416697412729,0.573400616645813,-1.3236074447631836,0.3942122161388397,-1.593739628791809,0.7931004762649536,0.20188945531845093,-0.25925180315971375,0.029619861394166946,0.15234707295894623,0.8707348704338074,-1.181912899017334,-0.13113899528980255,-0.07836030423641205
CZR,0.930180013179779,-1.7136025428771973,2.310786247253418,-0.3693591058254242,0.3379160165786743,0.05852770060300827,-0.2171633541584015,-1.1992439031600952,-0.6695436239242554,1.5729775428771973,1.7574409246444702,0.5159059762954712,1.1584385633468628,0.5239132642745972,0.4088003635406494,-1.4050626754760742,-0.066202811896801,-0.14306122064590454
D,0.22742116451263428,-0.8454288244247437,0.7597610354423523,-0.8796664476394653,0.18369066715240479,0.893608033657074,-0.6402127742767334,0.5552197694778442,-0.47754454612731934,-0.09092933684587479,-0.39837127923965454,-0.24695006012916565,0.7189800143241882,0.22426122426986694,0.40069013833999634,-0.23986142873764038,-0.25680479407310486,-0.030477182939648628
DAL,1.5825339555740356,-0.35126692056655884,1.43666672706604,0.07241536676883698,-0.7628227472305298,-0.3414842188358307,0.4794018268585205,-0.28026893734931946,-0.6670244336128235,-0.09166914224624634,0.04110286384820938,-0.6106252670288086,0.8472402095794678,-0.10511893779039383,-0.30097392201423645,-0.16409119963645935,-0.8232533931732178,-0.37865570187568665
DD,1.5044591426849365,-1.035705804824829,0.7148462533950806,-0.25247180461883545,0.3425784409046173,0.6301134824752808,-0.5892055034637451,0.5464608669281006,-0.7110468149185181,0.57589191198349,0.08526022732257843,-0.5574496984481812,0.14692729711532593,-0.5032556056976318,0.3402498960494995,-0.1941002607345581,-0.9342384934425354,-0.045416004955768585
DE,1.0778625011444092,0.023404907435178757,1.1589014530181885,-0.3750098645687103,-0.8554674983024597,0.2910557687282562,-0.7154871821403503,0.10925617069005966,-0.8591952323913574,0.8833393454551697,-0.34078872203826904,0.24156828224658966,0.15624374151229858,0.18092861771583557,0.15341056883335114,0.6609674096107483,-0.8263360261917114,0.09413214027881622
DFS,1.2046518325805664,-1.0105818510055542,0.8848605155944824,-0.4837508499622345,-0.2289360910654068,0.47093749046325684,-0.7231522798538208,0.5051044821739197,-1.1540087461471558,1.0677127838134766,-0.4041336178779602,0.5948179364204407,0.4183698892593384,0.07114782184362411,0.6517102718353271,-0.49654170870780945,-0.4473148584365845,-0.9255055785179138
DG,1.0762888193130493,-0.5436412692070007,0.42612624168395996,-0.600508987903595,-0.5827843546867371,0.4321955442428589,-0.7296963334083557,0.5533763766288757,-0.6501516103744507,0.5953434705734253,-0.3533586263656616,0.6299594044685364,0.05984640121459961,0.22443710267543793,0.25813913345336914,0.26869145035743713,-0.46201255917549133,0.42374908924102783
DGX,0.6004924774169922,-1.1352652311325073,0.5128821730613708,-0.272311270236969,-0.18644487857818604,1.1173919439315796,-0.8071539402008057,0.4122762680053711,-1.1394078731536865,0.8441061973571777,-0.26741212606430054,0.28398391604423523,-0.1516718864440918,-0.6045988202095032,0.9718140959739685,-0.4924728274345398,-0.577842116355896,-0.1351802498102188
DHI,0.8025980591773987,-0.6945028901100159,0.7231815457344055,-0.27330636978149414,-0.4444124698638916,-0.006583559326827526,0.11271494626998901,-0.8738481402397156,0.4248119294643402,0.7156682014465332,0.4328911006450653,0.5980357527732849,0.25524839758872986,-0.3282310962677002,0.5925997495651245,-0.4823675751686096,-0.4739634096622467,0.19343721866607666
DHR,0.787671685218811,-0.608852744102478,0.39131444692611694,-0.0459132120013237,-0.19893547892570496,1.0068559646606445,-1.0205504894256592,0.6449532508850098,-0.277621865272522,0.5138881802558899,0.8539593815803528,-0.2740134298801422,0.4803992509841919,-0.2353287637233734,0.42673376202583313,-0.33039090037345886,-0.40179604291915894,0.1643470823764801
DIS,1.039491057395935,-1.2548754215240479,0.8734617829322815,0.3577107787132263,-1.153311014175415,0.5651472210884094,-0.47731730341911316,0.061311569064855576,-0.2507342994213104,0.9121346473693848,-0.6065237522125244,0.010193922556936741,0.7859237790107727,-0.10499662160873413,0.5004351139068604,0.4911242723464966,-0.22115767002105713,-0.20600363612174988
DISCA,1.6407206058502197,-0.7625800967216492,0.7903275489807129,-0.4688771367073059,0.003333319677039981,-0.2605538070201874,0.11115334182977676,0.30652523040771484,-0.7597682476043701,1.7172174453735352,-0.829306960105896,0.23560495674610138,0.39445075392723083,0.20674315094947815,0.01894518919289112,0.24752594530582428,-0.5667616724967957,0.38543984293937683
DISCK,1.558889627456665,-0.3935319781303406,0.63467937707901,-0.45643705129623413,-0.15908007323741913,-0.20453371107578278,0.12971104681491852,0.324354887008667,-0.8885302543640137,1.6953942775726318,-0.7931022047996521,0.35196784138679504,0.05866881087422371,0.5396665930747986,0.2758805751800537,-0.4832327663898468,0.0409790500998497,0.3036521375179291
DISH,0.6930714845657349,-1.6055363416671753,0.862899124622345,-1.0245411396026611,0.03914065286517143,0.35029885172843933,-0.47520795464515686,0.14160804450511932,-0.20235973596572876,0.879867672920227,-0.7581770420074463,0.2761758863925934,0.371194452047348,0.062134671956300735,0.6861544251441956,0.12399029731750488,-0.5479486584663391,-0.7270963788032532
DLR,0.09676788747310638,-0.7550303339958191,0.8308939933776855,-0.5433638691902161,-0.6248543858528137,1.1013892889022827,-0.6852888464927673,0.7358877062797546,-0.14748506247997284,-0.4111734926700592,0.21168485283851624,0.18827608227729797,0.6951486468315125,-0.3028896450996399,1.0098514556884766,-0.35894304513931274,-0.7352513074874878,0.3916281461715698
DLTR,1.042159080505371,-0.9900240898132324,0.7027217745780945,0.0743277296423912,-1.4647114276885986,1.5530521869659424,-1.112281322479248,0.0608387291431427,-0.10893117636442184,0.7381866574287415,-1.191070556640625,0.6678066849708557,-0.44612976908683777,0.2911294400691986,0.5930704474449158,-0.20756876468658447,-0.8283450603485107,0.6553797721862793
DOV,0.5160476565361023,-0.4452264904975891,0.770753026008606,-0.18116357922554016,-0.041667088866233826,0.7126258015632629,-0.7709686756134033,0.3172732889652252,-0.7566148042678833,0.8011766076087952,-0.09672602266073227,0.23816120624542236,0.1883375495672226,0.0592196062207222,0.23279701173305511,-0.2679708003997803,-0.5600181818008423,0.12066219747066498
DPZ,0.7570267915725708,-0.20920397341251373,-0.3363407850265503,-0.35695818066596985,0.27715134620666504,-0.7241150736808777,0.13328054547309875,-0.2306150496006012,-0.5936339497566223,1.177679419517517,-0.5332427620887756,0.8484576344490051,-0.29730555415153503,0.026349138468503952,0.3102257251739502,-0.024758093059062958,0.26096752285957336,0.15720830857753754
DRE,0.5679106712341309,-0.9847174286842346,0.8703804016113281,-0.7830814123153687,-0.4364216923713684,1.5825419425964355,-0.8320231437683105,0.704688549041748,-0.44755104184150696,0.5652011036872864,-0.2742563486099243,0.261039674282074,1.2258594036102295,-0.7716789841651917,1.224629282951355,0.336745023727417,-0.7769834995269775,0.25445306301116943
DRI,1.328089714050293,-0.5176509022712708,1.8172259330749512,-1.1797596216201782,-0.018700361251831055,-0.08164183795452118,-0.7278199195861816,-0.5767306685447693,-1.2253330945968628,1.795082926750183,0.30848827958106995,-0.1868109405040741,0.4308300316333771,0.16681678593158722,0.26415595412254333,-1.1614117622375488,0.4299319386482239,-0.3434232175350189
DTE,0.58395916223526,-0.8788080215454102,0.6193015575408936,-0.32830607891082764,-0.06462541967630386,0.22995421290397644,-0.3864847421646118,0.16866005957126617,-0.741759181022644,0.7482168674468994,-0.13604076206684113,-0.0631474032998085,0.5494701862335205,0.2021067589521408,0.2855161130428314,-0.1529146283864975,-0.3675575256347656,-0.18013699352741241
DUK,0.1818469762802124,-0.5538386106491089,0.20256373286247253,-0.21969589591026306,-0.08698072284460068,0.44823190569877625,-0.5307123064994812,0.4851067364215851,-0.8604336380958557,0.19644314050674438,-0.5027874112129211,-0.13408163189888,0.6175302863121033,0.40036848187446594,0.3249620497226715,-0.14141826331615448,-0.17922885715961456,0.030857667326927185
DVA,1.0432348251342773,-1.0587306022644043,0.7602493762969971,-0.0531792975962162,-0.2289351224899292,1.2335354089736938,-0.8947031497955322,0.024179968982934952,0.2415395975112915,-0.4667401611804962,-0.2668556869029999,0.625257670879364,0.10138599574565887,-0.4734169542789459,-0.186013862490654,-0.47773051261901855,-0.759703516960144,-0.0703115165233612
DVN,1.9033528566360474,-0.868768036365509,0.6205455660820007,0.8770985007286072,-0.053108010441064835,0.6382916569709778,-0.9505414366722107,0.3124538064002991,-0.5782899856567383,1.1219749450683594,0.23121792078018188,0.17508471012115479,0.1628466099500656,-1.4218508005142212,1.7250038385391235,-0.11372173577547073,-1.3315373659133911,-0.031152788549661636
DXC,1.9319709539413452,-1.1379390954971313,1.0195375680923462,-0.3617602586746216,-0.6107986569404602,0.47765088081359863,-1.986485242843628,-0.627490222454071,-0.6523606181144714,2.981106996536255,-0.8956776261329651,-0.42375463247299194,1.853320598602295,-0.3766504228115082,0.7030445337295532,-1.3507611751556396,-0.4632229506969452,-1.01492440700531
DXCM,-0.2707005441188812,-1.2114262580871582,0.8115057945251465,-0.3435331881046295,0.04159789904952049,0.4990990161895752,-0.4746386706829071,0.3102279305458069,-0.45781606435775757,2.6792948246002197,0.7052140831947327,-0.1561523824930191,1.0625801086425781,0.6976019740104675,0.4731941223144531,0.3969159424304962,0.25211668014526367,0.6421651244163513
EA,1.624461054801941,-0.8286046385765076,0.3656926155090332,-0.1303974688053131,0.8042767643928528,0.09632348269224167,-0.2969886362552643,0.16364625096321106,-0.6050682067871094,0.07619608938694,-0.972766637802124,1.2977696657180786,-0.41861119866371155,-0.05422984063625336,0.3975149989128113,-0.17302824556827545,-1.1804453134536743,0.222784161567688
EBAY,1.3702856302261353,-0.20197322964668274,0.35943683981895447,-0.3055398464202881,-0.5370913147926331,0.7605409026145935,-0.2869236171245575,0.3387468159198761,0.10834537446498871,-0.1199873611330986,-1.2358677387237549,0.7261759638786316,0.013868844136595726,-0.3967021703720093,1.2419984340667725,-0.8508028984069824,-1.279313564300537,0.916761577129364
ECL,0.700641393661499,-0.3551865518093109,0.6935182213783264,-0.17213544249534607,-0.28422483801841736,1.2062146663665771,-0.1615247279405594,0.14454559981822968,-0.9274667501449585,0.30310899019241333,-0.130973219871521,-0.6672347187995911,1.1469533443450928,-0.5434041619300842,0.7044504880905151,-0.49089011549949646,-0.35307586193084717,-0.31191322207450867
ED,-0.03480442613363266,-0.30519041419029236,0.3118152618408203,-0.4348161220550537,0.04299268499016762,0.6339779496192932,-0.6398301124572754,0.573625922203064,-0.39068517088890076,-0.2720812261104584,-0.3142280578613281,-0.30793195962905884,0.6450920701026917,0.019504031166434288,0.32199883460998535,-0.1089666336774826,-0.5879567861557007,-0.010885603725910187
EFX,0.8942452669143677,-0.42482662200927734,0.5679335594177246,-0.5389800667762756,0.1323298066854477,0.6581534743309021,-0.4686572551727295,-0.004431787878274918,-0.4901468753814697,0.8509546518325806,-0.45922744274139404,0.6502225995063782,0.4215196967124939,-0.6888127326965332,0.8607593178749084,0.39124971628189087,-0.7056771516799927,0.13876044750213623
EIX,-0.8255155682563782,-1.1378148794174194,0.9679041504859924,-0.28078413009643555,-0.6414682269096375,1.0016310214996338,-0.37490084767341614,-0.06470741331577301,-0.6605801582336426,0.4602929949760437,-0.2965746223926544,0.3630850315093994,0.4242229461669922,-0.4889378249645233,0.6602296233177185,-0.17537358403205872,-0.24932968616485596,-0.18197369575500488
EL,0.38255688548088074,-0.934125542640686,0.5658779144287109,-0.011125368066132069,-0.20627695322036743,0.056565042585134506,-0.5674700736999512,0.7817949056625366,-0.44427862763404846,0.5976629853248596,-0.2042444348335266,0.10692311078310013,0.9399515986442566,-0.3090411424636841,0.12217504531145096,-0.10291903465986252,-0.9152097702026367,-0.31362223625183105
EMN,0.8773425221443176,-0.6917089223861694,0.6796325445175171,-0.17798912525177002,-0.5128774046897888,0.8731449842453003,-0.31443139910697937,0.005360270384699106,-0.19111143052577972,0.5131276249885559,0.5235678553581238,-0.6855937838554382,0.12651047110557556,-0.12504546344280243,0.014790127985179424,-0.06096778064966202,-0.7223645448684692,-0.7247217893600464
EMR,0.7545034289360046,-1.1208312511444092,0.9348429441452026,0.17055483162403107,-0.5188707113265991,0.5942327380180359,-0.5416994690895081,0.2738121449947357,-1.4818453788757324,1.1314013004302979,0.39832425117492676,-0.6045899391174316,0.2013036012649536,0.07090836763381958,-0.07176728546619415,-0.184026837348938,-0.5664413571357727,0.013566672801971436
ENPH,1.3168426752090454,-1.6276804208755493,0.62103271484375,-0.1836165487766266,0.41283535957336426,0.044198714196681976,-0.38969850540161133,1.3109089136123657,-1.8946495056152344,1.5360850095748901,0.2722819745540619,-0.6345326900482178,3.481391429901123,0.47851091623306274,0.9456158876419067,0.9122638702392578,1.9160372018814087,-0.6905790567398071
EOG,0.6899735331535339,-0.8854148387908936,1.6123580932617188,0.3156360685825348,-0.3774799108505249,0.580158531665802,-1.8177340030670166,0.5196285843849182,-0.7766370177268982,1.204822301864624,0.160790354013443,-0.37710654735565186,0.2750427722930908,-0.5578078627586365,1.2800121307373047,-0.18428920209407806,-1.4550164937973022,-0.5492013692855835
EPAM,0.3636481761932373,-0.9019173979759216,0.4339154064655304,0.17339420318603516,-0.08737233281135559,1.2865791320800781,-0.9766314029693604,1.6235837936401367,-0.7521851062774658,0.8733547329902649,-0.0339033268392086,0.3337234556674957,0.5018105506896973,-0.5651747584342957,0.5567675828933716,0.026881912723183632,0.05398893356323242,0.08374303579330444
EQIX,0.35964474081993103,-0.6178155541419983,0.5213226675987244,-0.7788766622543335,0.21668586134910583,1.0898011922836304,-0.6406879425048828,0.14763233065605164,-0.05667813867330551,0.006037477403879166,-0.3608337342739105,0.48328331112861633,0.5912635922431946,0.46089044213294983,0.6430954337120056,-0.14225436747074127,0.1499406397342682,-0.04321018233895302
EQR,0.08636417984962463,-0.19246824085712433,0.40787768363952637,-0.29445570707321167,-0.4861718416213989,0.7018763422966003,-1.0058966875076294,0.7527355551719666,-0.18752600252628326,0.27237173914909363,-0.4361598491668701,0.06495542824268341,0.6367465257644653,-0.19259434938430786,0.5884808897972107,0.2491084784269333,-1.0400203466415405,0.6399979591369629
ES,-0.05870186537504196,-0.3477627635002136,0.0675092563033104,-0.47048819065093994,0.1627112776041031,0.6769281625747681,-0.7976579070091248,0.4122878313064575,-0.4237077236175537,-0.19937165081501007,-0.4170120656490326,-0.27303802967071533,0.7285342216491699,0.41707953810691833,0.23876869678497314,-0.26125428080558777,-0.44075775146484375,0.031030844897031784
